,word,sent,order,search_word,relation
19200,sunglasses,You are likely to find a sunglasses in a glovebox.,1,sunglasses,AtLocation
19201,sunglasses,You can use a sunglasses to filter sunshine.,1,sunglasses,UsedFor
19202,sunglasses,You are likely to find a sunglasses in a sunglass case.,1,sunglasses,AtLocation
19203,sunglasses,a sunglasses is for to look cool.,1,sunglasses,UsedFor
19204,sunglasses,a sunglasses is used for seeing better.,1,sunglasses,UsedFor
19205,sunglasses,You are likely to find a sunglasses in a glove compartment.,1,sunglasses,AtLocation
19206,sunglasses,a sunglasses is for to look at women.,1,sunglasses,UsedFor
19207,sunglasses,Sunglasses are worn on the face.,1,sunglasses,ReceivesAction
19208,sunglasses,You are likely to find a sunglasses in a car.,1,sunglasses,AtLocation
19209,sunglasses,a sunglasses is used for protecting eyes from the sunlight.,1,sunglasses,UsedFor
19210,sunglasses,You can use a sunglasses to see comfortably in bright sun.,1,sunglasses,UsedFor
19211,sunglasses,a sunglasses is for to guard your eyesight.,1,sunglasses,UsedFor
19212,sunglasses,You can use a sunglasses to reduce glare.,1,sunglasses,UsedFor
19213,sunglasses,You are likely to find a sunglasses in the glove compartment of a car.,1,sunglasses,AtLocation
19214,sunglasses,You can use sunglasses to shade your eyes.,1,sunglasses,UsedFor
19215,sunglasses,You are likely to find a sunglasses in stores along a beach.,1,sunglasses,AtLocation
19216,sunglasses,sunglasses are worn to cover ones eyes.,1,sunglasses,ReceivesAction
19217,sunglasses,a sunglasses is for to prevent damage to your eyes.,1,sunglasses,UsedFor
19218,sunglasses,a sunglasses is used for protection.,1,sunglasses,UsedFor
19219,sunglasses,aviator is related to sunglasses.,1,sunglasses,RelatedTo
19220,sunscreen,sunscreen is a type of cream.,1,sunscreen,IsA
19221,sunscreen,sun blocker is a synonym of sunscreen.,1,sunscreen,Synonym
19222,sunscreen,aurinkovoide is a translation of sunscreen.,1,sunscreen,Synonym
19223,sunscreen,protector solar is a translation of sunscreen.,1,sunscreen,Synonym
19224,sunscreen,protektor is a translation of sunscreen.,1,sunscreen,Synonym
19225,sunscreen,protector solar is a translation of sunscreen.,1,sunscreen,Synonym
19226,sunscreen,pelindung cahaya matahari is a translation of sunscreen.,1,sunscreen,Synonym
19227,sunscreen,filtro solar is a translation of sunscreen.,1,sunscreen,Synonym
19228,sunscreen,filtr is a translation of sunscreen.,1,sunscreen,Synonym
19229,sunscreen,sunblock is a synonym of sunscreen.,1,sunscreen,Synonym
19230,sunscreen,sunscreen is generally greasy.,1,sunscreen,HasProperty
19231,sunscreen,Sunscreen can help prevent sunburn.,1,sunscreen,CapableOf
19232,sunscreen,Sunscreen is for protection from the sun.,1,sunscreen,UsedFor
19233,sunscreen,shade is related to sunscreen.,1,sunscreen,RelatedTo
19234,sunscreen,rub is related to sunscreen.,1,sunscreen,RelatedTo
19235,mop,A mop can clean the floor.,1,mop,CapableOf
19236,mop,doing housework requires a mop.,1,mop,HasPrerequisite
19237,mop,mop is a synonym of wipe up.,1,mop,Synonym
19238,mop,mop is a synonym of swab.,1,mop,Synonym
19239,mop,If you want to do the housework then you should mop.,1,mop,HasPrerequisite
19240,mop,mop is a synonym of pout.,1,mop,Synonym
19241,mop,cleaning requires a mop.,1,mop,HasPrerequisite
19242,mop,Something you might do while doing housework is mop.,1,mop,HasSubevent
19243,mop,janitor is related to mop.,1,mop,RelatedTo
19244,mop,broom is related to mop.,1,mop,RelatedTo
19245,sweatshirt,sweatshirt is a translation of sweatshirt.,1,sweatshirt,Synonym
19246,sweatshirt,sweater is a translation of sweatshirt.,1,sweatshirt,Synonym
19247,sweatshirt,felpa is a translation of sweatshirt.,1,sweatshirt,Synonym
19248,sweatshirt,verryttelypusero is a translation of sweatshirt.,1,sweatshirt,Synonym
19249,sweatshirt,izerditzeko jertse is a translation of sweatshirt.,1,sweatshirt,Synonym
19250,sweatshirt,sweatshirt is a part of sweat suit.,1,sweatshirt,PartOf
19251,sweatshirt,sweatshirt is a type of pullover.,1,sweatshirt,IsA
19252,sweatshirt,jacket is related to sweatshirt.,1,sweatshirt,RelatedTo
19253,swim trunks / shorts,shorts is a synonym of short pants.,1,shorts,Synonym
19254,swim trunks / shorts,shorts is a synonym of drawers.,1,shorts,Synonym
19255,swim trunks / shorts,You are likely to find a crab in your shorts.,1,shorts,AtLocation
19256,swim trunks / shorts,shorts are made of a pair of short pantlegs.,1,shorts,MadeOf
19257,swim trunks / shorts,Shorts are only comfortable in warm weather.,1,shorts,HasProperty
19258,swim trunks / shorts,Shorts are clothes you wear on your legs.,1,shorts,IsA
19259,swim trunks / shorts,Shorts are a form of leggings.,1,shorts,IsA
19260,swim trunks / shorts,pants is related to shorts.,1,shorts,RelatedTo
19261,swim trunks / shorts,pants is the opposite of shorts.,1,shorts,Antonym
19262,swim trunks / shorts,tourist is related to shorts.,1,shorts,RelatedTo
19263,swing,Swing jazz is a translation of swing.,1,swing,Synonym
19264,swing,zabunkatu is a translation of swing.,1,swing,Synonym
19265,swing,swing out is a synonym of swing.,1,swing,Synonym
19266,swing,huitaista is a translation of swing.,1,swing,Synonym
19267,swing,brachiate is a way to swing.,1,swing,MannerOf
19268,swing,berayun is a translation of swing.,1,swing,Synonym
19269,swing,heilua is a translation of swing.,1,swing,Synonym
19270,swing,gayang is a translation of swing.,1,swing,Synonym
19271,swing,menggayuti is a translation of swing.,1,swing,Synonym
19272,swing,swing is a part of playground.,1,swing,PartOf
19273,swing,bandulan is a translation of swing.,1,swing,Synonym
19274,swing,swing is a way to move.,1,swing,MannerOf
19275,swing,jive is a translation of swing.,1,swing,Synonym
19276,swing,swing is a translation of swing.,1,swing,Synonym
19277,swing,keinu is a translation of swing.,1,swing,Synonym
19278,swing,ayunan is a translation of swing.,1,swing,Synonym
19279,swing,heiluttaa is a translation of swing.,1,swing,Synonym
19280,swing,svengata is a translation of swing.,1,swing,Synonym
19281,swing,buai is a translation of swing.,1,swing,Synonym
19282,swing,heilahdella is a translation of swing.,1,swing,Synonym
19283,swing,bergayut is a translation of swing.,1,swing,Synonym
19284,swing,columpiar is a translation of swing.,1,swing,Synonym
19285,swing,buai is a translation of swing.,1,swing,Synonym
19286,swing,lenggokan is a translation of swing.,1,swing,Synonym
19287,swing,balancear is a translation of swing.,1,swing,Synonym
19288,swing,bergoyang is a translation of swing.,1,swing,Synonym
19289,swing,mexer is a translation of swing.,1,swing,Synonym
19290,swing,ayunkan is a translation of swing.,1,swing,Synonym
19291,swing,swinging is a synonym of swing.,1,swing,Synonym
19292,swing,swing is a way to play.,1,swing,MannerOf
19293,swing,swing is a way to fornicate.,1,swing,MannerOf
19294,swing,keinahdus is a translation of swing.,1,swing,Synonym
19295,swing,huitaisu is a translation of swing.,1,swing,Synonym
19296,swing,gronxador is a translation of swing.,1,swing,Synonym
19297,swing,agitar is a translation of swing.,1,swing,Synonym
19298,swing,ondeggiare is a translation of swing.,1,swing,Synonym
19299,swing,harrastaa parinvaihtoa is a translation of swing.,1,swing,Synonym
19300,swing,swing is a translation of swing.,1,swing,Synonym
19301,swing,zabu is a translation of swing.,1,swing,Synonym
19302,swing,swing is a part of square dance.,1,swing,PartOf
19303,swing,bertukar is a translation of swing.,1,swing,Synonym
19304,swing,swing is a synonym of lilt.,1,swing,Synonym
19305,swing,mecer is a translation of swing.,1,swing,Synonym
19306,swing,zabundu is a translation of swing.,1,swing,Synonym
19307,swing,abaneo is a translation of swing.,1,swing,Synonym
19308,swing,berjalan lincah is a translation of swing.,1,swing,Synonym
19309,swing,limbai is a translation of swing.,1,swing,Synonym
19310,swing,zarabandatu is a translation of swing.,1,swing,Synonym
19311,swing,mengayunkan is a translation of swing.,1,swing,Synonym
19312,swing,menggayuti is a translation of swing.,1,swing,Synonym
19313,swing,heilahtaa is a translation of swing.,1,swing,Synonym
19314,swing,heilauttaa is a translation of swing.,1,swing,Synonym
19315,swing,bressar is a translation of swing.,1,swing,Synonym
19316,swing,balayer is a translation of swing.,1,swing,Synonym
19317,swing,swing is a way to live.,1,swing,MannerOf
19318,swing,penjar is a translation of swing.,1,swing,Synonym
19319,swing,melenda is a translation of swing.,1,swing,Synonym
19320,swing,svingning is a translation of swing.,1,swing,Synonym
19321,swing,menganting is a translation of swing.,1,swing,Synonym
19322,swing,membandul is a translation of swing.,1,swing,Synonym
19323,swing,svinging is a translation of swing.,1,swing,Synonym
19324,swing,gayun is a translation of swing.,1,swing,Synonym
19325,swing,swing is a translation of swing.,1,swing,Synonym
19326,swing,ayunan is a translation of swing.,1,swing,Synonym
19327,swing,swing is a way to socialize.,1,swing,MannerOf
19328,swing,endul is a translation of swing.,1,swing,Synonym
19329,swing,olla vauhdissa is a translation of swing.,1,swing,Synonym
19330,swing,hedh is a translation of swing.,1,swing,Synonym
19331,swing,swing is a translation of swing.,1,swing,Synonym
19332,swing,svinge is a translation of swing.,1,swing,Synonym
19333,swing,bergayutan is a translation of swing.,1,swing,Synonym
19334,swing,menolak is a translation of swing.,1,swing,Synonym
19335,swing,zarabandatu is a translation of swing.,1,swing,Synonym
19336,swing,keinuminen is a translation of swing.,1,swing,Synonym
19337,swing,berayun is a translation of swing.,1,swing,Synonym
19338,swing,swing is a type of jazz.,1,swing,IsA
19339,swing,wind up is a way to swing.,1,swing,MannerOf
19340,swing,gronxar is a translation of swing.,1,swing,Synonym
19341,swing,golpe brusco is a translation of swing.,1,swing,Synonym
19342,swing,oscillazione is a translation of swing.,1,swing,Synonym
19343,swing,swing is a translation of swing.,1,swing,Synonym
19344,swing,swing is a type of blow.,1,swing,IsA
19345,swing,membuai is a translation of swing.,1,swing,Synonym
19346,swing,goyang is a translation of swing.,1,swing,Synonym
19347,swing,fluctuate is a way to swing.,1,swing,MannerOf
19348,swing,kulunkatu is a translation of swing.,1,swing,Synonym
19349,swing,balanceo is a translation of swing.,1,swing,Synonym
19350,swing,ayun is a translation of swing.,1,swing,Synonym
19351,swing,gronxolar is a translation of swing.,1,swing,Synonym
19352,swing,zabu egin is a translation of swing.,1,swing,Synonym
19353,swing,buaian is a translation of swing.,1,swing,Synonym
19354,swing,gayun is a translation of swing.,1,swing,Synonym
19355,swing,keinu is a translation of swing.,1,swing,Synonym
19356,swing,membuai is a translation of swing.,1,swing,Synonym
19357,swing,bergayutan is a translation of swing.,1,swing,Synonym
19358,swing,swing is a type of motion.,1,swing,IsA
19359,swing,mengaut is a translation of swing.,1,swing,Synonym
19360,swing,hoippua is a translation of swing.,1,swing,Synonym
19361,swing,sway is a synonym of swing.,1,swing,Synonym
19362,swing,berubah is a translation of swing.,1,swing,Synonym
19363,swing,gynge is a translation of swing.,1,swing,Synonym
19364,swing,berayun is a translation of swing.,1,swing,Synonym
19365,swing,gayang is a translation of swing.,1,swing,Synonym
19366,swing,ayunan is a translation of swing.,1,swing,Synonym
19367,swing,bergayutan is a translation of swing.,1,swing,Synonym
19368,swing,swing is a way to be.,1,swing,MannerOf
19369,swing,vacillation is a synonym of swing.,1,swing,Synonym
19370,swing,gronxolar is a translation of swing.,1,swing,Synonym
19371,swing,swing is a translation of swing.,1,swing,Synonym
19372,swing,membuai is a translation of swing.,1,swing,Synonym
19373,swing,mengayunkan is a translation of swing.,1,swing,Synonym
19374,swing,ayunan is a translation of swing.,1,swing,Synonym
19375,swing,buaian is a translation of swing.,1,swing,Synonym
19376,swing,swing is a synonym of golf stroke.,1,swing,Synonym
19377,swing,swing is a way to wield.,1,swing,MannerOf
19378,swing,dondolio is a translation of swing.,1,swing,Synonym
19379,swing,kulunkatu is a translation of swing.,1,swing,Synonym
19380,swing,oyong is a translation of swing.,1,swing,Synonym
19381,swing,menolak is a translation of swing.,1,swing,Synonym
19382,swing,swing is a way to travel.,1,swing,MannerOf
19383,swing,endul is a translation of swing.,1,swing,Synonym
19384,swing,bressar is a translation of swing.,1,swing,Synonym
19385,swing,swing music is a synonym of swing.,1,swing,Synonym
19386,swing,get around is a synonym of swing.,1,swing,Synonym
19387,swing,swing is a way to change.,1,swing,MannerOf
19388,swing,waver is a way to swing.,1,swing,MannerOf
19389,swing,traballio is a translation of swing.,1,swing,Synonym
19390,swing,membelokkan is a translation of swing.,1,swing,Synonym
19391,swing,buaian is a translation of swing.,1,swing,Synonym
19392,swing,buai is a translation of swing.,1,swing,Synonym
19393,swing,berayun is a translation of swing.,1,swing,Synonym
19394,swing,bandulan is a translation of swing.,1,swing,Synonym
19395,swing,svingning is a translation of swing.,1,swing,Synonym
19396,swing,swing is a synonym of dangle.,1,swing,Synonym
19397,swing,swing is a translation of swing.,1,swing,Synonym
19398,swing,menganting is a translation of swing.,1,swing,Synonym
19399,swing,goyang is a translation of swing.,1,swing,Synonym
19400,swing,swing is a type of action.,1,swing,IsA
19401,swing,swing is a type of plaything.,1,swing,IsA
19402,swing,lenggokan is a translation of swing.,1,swing,Synonym
19403,swing,melayuk is a translation of swing.,1,swing,Synonym
19404,swing,limbai is a translation of swing.,1,swing,Synonym
19405,swing,ayun is a translation of swing.,1,swing,Synonym
19406,swing,swing is a synonym of baseball swing.,1,swing,Synonym
19407,swing,bater is a translation of swing.,1,swing,Synonym
19408,swing,heilahtelu is a translation of swing.,1,swing,Synonym
19409,swing,lash is a way to swing.,1,swing,MannerOf
19410,swing,menggayuti is a translation of swing.,1,swing,Synonym
19411,swing,terayun is a translation of swing.,1,swing,Synonym
19412,swing,balancejar is a translation of swing.,1,swing,Synonym
19413,swing,swing is a type of mechanical device.,1,swing,IsA
19414,swing,svinge is a translation of swing.,1,swing,Synonym
19415,swing,mengayunkan is a translation of swing.,1,swing,Synonym
19416,swing,altalena is a translation of swing.,1,swing,Synonym
19417,swing,jive is a synonym of swing.,1,swing,Synonym
19418,swing,swing is a way to influence.,1,swing,MannerOf
19419,swing,gayun is a translation of swing.,1,swing,Synonym
19420,swing,Swing is a translation of swing.,1,swing,Synonym
19421,swing,ayunan is a translation of swing.,1,swing,Synonym
19422,swing,oscillate is a way to swing.,1,swing,MannerOf
19423,swing,bertukar is a translation of swing.,1,swing,Synonym
19424,swing,swing is a translation of swing.,1,swing,Synonym
19425,swing,berayun is a translation of swing.,1,swing,Synonym
19426,swing,swing is used in the context of music.,1,swing,HasContext
19427,swing,sweep is a synonym of swing.,1,swing,Synonym
19428,swing,intercambio de pareja is a translation of swing.,1,swing,Synonym
19429,swing,mengayunkan is a translation of swing.,1,swing,Synonym
19430,swing,membuai is a translation of swing.,1,swing,Synonym
19431,swing,swing is a translation of swing.,1,swing,Synonym
19432,swing,zabunkatu is a translation of swing.,1,swing,Synonym
19433,swing,swing is a way to aim.,1,swing,MannerOf
19434,swing,hogeh is a translation of swing.,1,swing,Synonym
19435,swing,menganting is a translation of swing.,1,swing,Synonym
19436,swing,berubah is a translation of swing.,1,swing,Synonym
19437,swing,zabu is a translation of swing.,1,swing,Synonym
19438,swing,berayun is a translation of swing.,1,swing,Synonym
19439,swing,gayun is a translation of swing.,1,swing,Synonym
19440,swing,buaian is a translation of swing.,1,swing,Synonym
19441,swing,vauhti is a translation of swing.,1,swing,Synonym
19442,swing,ayunan is a translation of swing.,1,swing,Synonym
19443,swing,honggeh is a translation of swing.,1,swing,Synonym
19444,swing,culejar is a translation of swing.,1,swing,Synonym
19445,swing,huske is a translation of swing.,1,swing,Synonym
19446,swing,heiluminen is a translation of swing.,1,swing,Synonym
19447,swing,swing is a way to move back and forth.,1,swing,MannerOf
19448,swing,ayunkan is a translation of swing.,1,swing,Synonym
19449,swing,membuai is a translation of swing.,1,swing,Synonym
19450,swing,swing over is a synonym of swing.,1,swing,Synonym
19451,swing,svengata is a translation of swing.,1,swing,Synonym
19452,swing,trapeze is a type of swing.,1,swing,IsA
19453,swing,bergayut is a translation of swing.,1,swing,Synonym
19454,swing,membuai is a translation of swing.,1,swing,Synonym
19455,swing,bergayut is a translation of swing.,1,swing,Synonym
19456,swing,oyong is a translation of swing.,1,swing,Synonym
19457,swing,trapeze is related to swing.,1,swing,RelatedTo
19458,swing,a woodwind family is for swing.,1,swing,UsedFor
19459,swing,If you want to score a homer then you should swing.,1,swing,HasPrerequisite
19460,swing,a gate can swing.,1,swing,CapableOf
19461,swing,One type of jazz is swing.,1,swing,HasProperty
19462,swing,One of the things you do when you score a home run is swing.,1,swing,HasSubevent
19463,swing,dance is related to swing.,1,swing,RelatedTo
19464,swing,drive is related to swing.,1,swing,RelatedTo
19465,swing,sultan is related to swing.,1,swing,RelatedTo
19466,swing,miss is related to swing.,1,swing,RelatedTo
19467,swing,bat is related to swing.,1,swing,RelatedTo
19468,swing,punch is related to swing.,1,swing,RelatedTo
19469,swing,whiff is related to swing.,1,swing,RelatedTo
19470,swing,porch is related to swing.,1,swing,RelatedTo
19471,swing,put is related to swing.,1,swing,RelatedTo
19472,syringe,picagari is a translation of syringe.,1,syringe,Synonym
19473,syringe,hypodermic syringe is a type of syringe.,1,syringe,IsA
19474,syringe,seringa is a translation of syringe.,1,syringe,Synonym
19475,syringe,xeringa is a translation of syringe.,1,syringe,Synonym
19476,syringe,memicagari is a translation of syringe.,1,syringe,Synonym
19477,syringe,siringa is a translation of syringe.,1,syringe,Synonym
19478,syringe,xiringa is a translation of syringe.,1,syringe,Synonym
19479,syringe,bulb is a part of syringe.,1,syringe,PartOf
19480,syringe,alat suntik is a translation of syringe.,1,syringe,Synonym
19481,syringe,strzykawka is a translation of syringe.,1,syringe,Synonym
19482,syringe,douche is a type of syringe.,1,syringe,IsA
19483,syringe,irrigar is a translation of syringe.,1,syringe,Synonym
19484,syringe,inyectar is a translation of syringe.,1,syringe,Synonym
19485,syringe,injetor is a translation of syringe.,1,syringe,Synonym
19486,syringe,alat suntik is a translation of syringe.,1,syringe,Synonym
19487,syringe,picagari is a translation of syringe.,1,syringe,Synonym
19488,syringe,xeringar is a translation of syringe.,1,syringe,Synonym
19489,syringe,syringe is a type of medical instrument.,1,syringe,IsA
19490,syringe,seringue is a translation of syringe.,1,syringe,Synonym
19491,syringe,siringare is a translation of syringe.,1,syringe,Synonym
19492,syringe,seringue is a translation of syringe.,1,syringe,Synonym
19493,syringe,iniettare is a translation of syringe.,1,syringe,Synonym
19494,syringe,ruiskuttaa is a translation of syringe.,1,syringe,Synonym
19495,syringe,ruisku is a translation of syringe.,1,syringe,Synonym
19496,syringe,syringe is a way to spray.,1,syringe,MannerOf
19497,tank,Carro de Combate is a translation of tank.,1,tank,Synonym
19498,tank,A tank is a weapon.,1,tank,IsA
19499,tank,tanque is a translation of tank.,1,tank,Synonym
19500,tank,takungan is a translation of tank.,1,tank,Synonym
19501,tank,armoured combat vehicle is a synonym of tank.,1,tank,Synonym
19502,tank,tank is a way to process.,1,tank,MannerOf
19503,tank,zbiornik is a translation of tank.,1,tank,Synonym
19504,tank,tanga is a translation of tank.,1,tank,Synonym
19505,tank,tanc is a translation of tank.,1,tank,Synonym
19506,tank,tankki is a translation of tank.,1,tank,Synonym
19507,tank,stridsvogn is a translation of tank.,1,tank,Synonym
19508,tank,tank is a way to drink.,1,tank,MannerOf
19509,tank,tangki is a translation of tank.,1,tank,Synonym
19510,tank,cisterna is a translation of tank.,1,tank,Synonym
19511,tank,septic tank is a type of tank.,1,tank,IsA
19512,tank,char de combat is a translation of tank.,1,tank,Synonym
19513,tank,tank is a translation of tank.,1,tank,Synonym
19514,tank,tank is a translation of tank.,1,tank,Synonym
19515,tank,cannon is a part of tank.,1,tank,PartOf
19516,tank,serbatoio is a translation of tank.,1,tank,Synonym
19517,tank,You are likely to find a shark in a tank.,1,tank,AtLocation
19518,tank,cisterna is a translation of tank.,1,tank,Synonym
19519,tank,tank is a translation of tank.,1,tank,Synonym
19520,tank,reservoir is a type of tank.,1,tank,IsA
19521,tank,kampvogn is a translation of tank.,1,tank,Synonym
19522,tank,tanque is a translation of tank.,1,tank,Synonym
19523,tank,tank is a type of armored vehicle.,1,tank,IsA
19524,tank,water heater is a type of tank.,1,tank,IsA
19525,tank,armored combat vehicle is a synonym of tank.,1,tank,Synonym
19526,tank,tank is a synonym of tank car.,1,tank,Synonym
19527,tank,gas tank is a type of tank.,1,tank,IsA
19528,tank,tank is a translation of tank.,1,tank,Synonym
19529,tank,char de combat is a translation of tank.,1,tank,Synonym
19530,tank,tank is a way to store.,1,tank,MannerOf
19531,tank,carro de combate is a translation of tank.,1,tank,Synonym
19532,tank,Tanques is a translation of tank.,1,tank,Synonym
19533,tank,cisterna is a translation of tank.,1,tank,Synonym
19534,tank,tank is a translation of tank.,1,tank,Synonym
19535,tank,tangki is a translation of tank.,1,tank,Synonym
19536,tank,storage tank is a synonym of tank.,1,tank,Synonym
19537,tank,citerne is a translation of tank.,1,tank,Synonym
19538,tank,kereta kebal is a translation of tank.,1,tank,Synonym
19539,tank,tank is used in the context of military.,1,tank,HasContext
19540,tank,char de combat is a translation of tank.,1,tank,Synonym
19541,tank,tank is a type of containerful.,1,tank,IsA
19542,tank,tank is a translation of tank.,1,tank,Synonym
19543,tank,andel is a translation of tank.,1,tank,Synonym
19544,tank,tanke is a translation of tank.,1,tank,Synonym
19545,tank,tangki is a translation of tank.,1,tank,Synonym
19546,tank,tank is a synonym of cooler.,1,tank,Synonym
19547,tank,panssarivaunu is a translation of tank.,1,tank,Synonym
19548,tank,tank is a translation of tank.,1,tank,Synonym
19549,tank,tank is a type of tracked vehicle.,1,tank,IsA
19550,tank,saostaa lietealtaassa is a translation of tank.,1,tank,Synonym
19551,tank,takungan is a translation of tank.,1,tank,Synonym
19552,tank,You are likely to find a crab in a tank.,1,tank,AtLocation
19553,tank,tankki is a translation of tank.,1,tank,Synonym
19554,tank,tangki is a translation of tank.,1,tank,Synonym
19555,tank,aquarium is a type of tank.,1,tank,IsA
19556,tank,army tank is a synonym of tank.,1,tank,Synonym
19557,tank,tankata is a translation of tank.,1,tank,Synonym
19558,tank,char de combat is a translation of tank.,1,tank,Synonym
19559,tank,tank is a type of military vehicle.,1,tank,IsA
19560,tank,gun enclosure is a part of tank.,1,tank,PartOf
19561,tank,armatime tanku is a translation of tank.,1,tank,Synonym
19562,tank,tank is a translation of tank.,1,tank,Synonym
19563,tank,tankillinen is a translation of tank.,1,tank,Synonym
19564,tank,tank is a translation of tank.,1,tank,Synonym
19565,tank,char de combat is a translation of tank.,1,tank,Synonym
19566,tank,cistern is a type of tank.,1,tank,IsA
19567,tank,tanc is a translation of tank.,1,tank,Synonym
19568,tank,gas holder is a type of tank.,1,tank,IsA
19569,tank,kereta kebal is a translation of tank.,1,tank,Synonym
19570,tank,tankful is a synonym of tank.,1,tank,Synonym
19571,tank,tankki is a translation of tank.,1,tank,Synonym
19572,tank,tanque is a translation of tank.,1,tank,Synonym
19573,tank,tank is a translation of tank.,1,tank,Synonym
19574,tank,tanga is a translation of tank.,1,tank,Synonym
19575,tank,tangki is a translation of tank.,1,tank,Synonym
19576,tank,tank is a type of vessel.,1,tank,IsA
19577,tank,panzer is a type of tank.,1,tank,IsA
19578,tank,tangki is a translation of tank.,1,tank,Synonym
19579,tank,carro armato is a translation of tank.,1,tank,Synonym
19580,tank,tank is a translation of tank.,1,tank,Synonym
19581,tank,tank is related to vehicle.,1,tank,RelatedTo
19582,tank,a tank is for shooting things.,1,tank,UsedFor
19583,tank,Tank are used by armyforces during war.,1,tank,ReceivesAction
19584,tank,You are likely to find a lizard in a tank.,1,tank,AtLocation
19585,tank,a tank is used to contain liquid.,1,tank,UsedFor
19586,tank,You are likely to find a jellyfish in a tank.,1,tank,AtLocation
19587,tank,A tank is a large armored vehicle.,1,tank,IsA
19588,tank,A tank can advance on the enemy.,1,tank,CapableOf
19589,tank,a tank is used to kill people and destroy things.,1,tank,UsedFor
19590,tank,a tank is a motorized artillery gun.,1,tank,IsA
19591,tank,This tank is a powerful maching for making war.,1,tank,IsA
19592,tank,a tank is a machine.,1,tank,IsA
19593,tank,tank is related to big.,1,tank,RelatedTo
19594,tank,tank is related to military.,1,tank,RelatedTo
19595,tank,tank is related to war.,1,tank,RelatedTo
19596,tank,tank is related to military vehicle.,1,tank,RelatedTo
19597,tank,tank is related to truck.,1,tank,RelatedTo
19598,tank,tank is related to army vehicle.,1,tank,RelatedTo
19599,tank,tank is related to army.,1,tank,RelatedTo
19600,tank,tank is related to gun.,1,tank,RelatedTo
19601,tank,tank is related to big gun.,1,tank,RelatedTo
19602,tank,tank is related to tracks.,1,tank,RelatedTo
19603,tank,tank is related to zone.,1,tank,RelatedTo
19604,tank,tank is related to war zone.,1,tank,RelatedTo
19605,tank,tank is related to big truck.,1,tank,RelatedTo
19606,tank,waste is related to tank.,1,tank,RelatedTo
19607,tank,tank is related to gas holder.,1,tank,RelatedTo
19608,tank,tank is related to gas.,1,tank,RelatedTo
19609,tank,tank is related to holder.,1,tank,RelatedTo
19610,tank,armor is related to tank.,1,tank,RelatedTo
19611,tank,tank is related to armor.,1,tank,RelatedTo
19612,tank,tank is related to cannon.,1,tank,RelatedTo
19613,tank,tank is related to military truck.,1,tank,RelatedTo
19614,tank,sleeve is not tank.,1,tank,DistinctFrom
19615,tank,fill is related to tank.,1,tank,RelatedTo
19616,tank,tank is related to strong.,1,tank,RelatedTo
19617,tank,tank is related to big strong.,1,tank,RelatedTo
19618,tank,tank is related to ammunition.,1,tank,RelatedTo
19619,tank,tank is related to storage.,1,tank,RelatedTo
19620,tank,tank is related to caterpillar.,1,tank,RelatedTo
19621,tank,tank is related to capacity.,1,tank,RelatedTo
19622,tank,tank is related to caterpillar wheels.,1,tank,RelatedTo
19623,tank,tank is related to armored vehicle.,1,tank,RelatedTo
19624,tank,tank is related to wheels.,1,tank,RelatedTo
19625,tank,tank is related to armies.,1,tank,RelatedTo
19626,tank,tank is related to storage capacity.,1,tank,RelatedTo
19627,tank,tank is related to armored.,1,tank,RelatedTo
19628,tank,fish is related to tank.,1,tank,RelatedTo
19629,tank,supply is related to tank.,1,tank,RelatedTo
19630,tank,tank is related to top.,1,tank,RelatedTo
19631,tank,tank is related to sleeveless.,1,tank,RelatedTo
19632,tank,tank is related to sleeveless top.,1,tank,RelatedTo
19633,teapot,dzbanek do herbaty is a translation of teapot.,1,teapot,Synonym
19634,teapot,teontzi is a translation of teapot.,1,teapot,Synonym
19635,teapot,bule is a translation of teapot.,1,teapot,Synonym
19636,teapot,teko teh is a translation of teapot.,1,teapot,Synonym
19637,teapot,A teapot has a spout.,1,teapot,HasA
19638,teapot,teko teh is a translation of teapot.,1,teapot,Synonym
19639,teapot,teapot is a type of pot.,1,teapot,IsA
19640,teapot,teko is a translation of teapot.,1,teapot,Synonym
19641,teapot,teko is a translation of teapot.,1,teapot,Synonym
19642,teapot,poci is a translation of teapot.,1,teapot,Synonym
19643,teapot,teekannu is a translation of teapot.,1,teapot,Synonym
19644,teapot,teteira is a translation of teapot.,1,teapot,Synonym
19645,teapot,tetera is a translation of teapot.,1,teapot,Synonym
19646,teapot,teiera is a translation of teapot.,1,teapot,Synonym
19647,teapot,A teapot is the same as a kettle.,1,teapot,DefinedAs
19648,teapot,You are likely to find tea in teapot.,1,teapot,AtLocation
19649,teapot,A teapot is only for making tea.,1,teapot,HasProperty
19650,teapot,You are likely to find a spout in a teapot.,1,teapot,AtLocation
19651,teapot,handle is related to teapot.,1,teapot,RelatedTo
19652,television,watching the evening news requires a television.,1,television,HasPrerequisite
19653,television,television is a good way to spend time.,1,television,IsA
19654,television,You are likely to find a show in a television.,1,television,AtLocation
19655,television,Television is entertaining.,1,television,HasProperty
19656,television,viewing a film at home requires a television.,1,television,HasPrerequisite
19657,television,Somewhere an actor can be is on television.,1,television,AtLocation
19658,television,Somewhere a television can be is in a living room.,1,television,AtLocation
19659,television,a television is an appliance.,1,television,IsA
19660,television,audio is a part of television.,1,television,PartOf
19661,television,television receiver is a part of television.,1,television,PartOf
19662,television,You are likely to find a channel in a television.,1,television,AtLocation
19663,television,video is a part of television.,1,television,PartOf
